BAN,Order  
152846549,2686495866
152681778,2656081309
152304006,2671915483
152849527,2679553060
152333535,2247035075
152700623,2667749500
152839452,2667849085
152853613,2687073858
152852242,2714153280
152845666,2714274084
152811712,2676335404
152715495,2707474125
152510704,2644062487
144649937,2670390499
149506383,2713978785
149900597,2714738829
152868740,2715422136
152596186,2692598541
152280525,2633424748
152799654,2675375572
143657219,2687622486
148232285,2640202161
149696858,2687868606
145817068,2663177856
151384462,2656115593
152201689,2658338997
152221516,2633248638
152707758,2674993566
152758021,2671999108
152766491,2707038045
152849922,2679422524
150795526,#FPS103101 
152878880,2671255045
152341708,2247697559
152873826,2682018028
152848137,2671788799
152879797,2717147781
150363622,2682183940
142624335,2634208339
152523057,2659038174
152875770,2717088864
152833629,2678077108
152222002,2642339023
152426434,2254528823
152216500,2628256024
152595830,2650799467
152182184,2656243401
152348268,2669946684
152709470,2701947360
152180264,2655622704
152656895,2698165389
152222613,2633445750
152774452,2662933237
152229272,2625041629
152601029,2660031484
152161702,2637513391
152718872,2658452125
152820925,2677351684
152844585,2715629133
152861687,2715820053
151540288,2566335801
148501481,2574371310
147248758,2630668885
144242753,2686640526
150448512,2687632074
152361393,2687631018
152554228,2671957209
152226103,2656292272
152808368,2642693563
152160746,2710381548
152400026,2653380696
152873228,2643098836
152211536,2682317200
152553986,2641828423
152765471,2689297857
152189422,2661996037
152715597,2625733084
152857986,2702939553
152214754,2715065073
152222321,2628304180
152098285,2628669316
152098285,2648353905
152715597,2702939553
151746934,2664019639
147378825,2674714660
143419536,2673734683
145784556,2675599576
145666846,2716429176
143309470,1987847930
152466027,2648824036
151499095,2563313301
151093536,2514779911
152761532,2664275659
152832571,2667647125
152931079,2675190781
152938172,2675592253
152936440,2721247296
152800481,2665055305
152942521,2686634872
151723968,2588632992
152945643,2721968808
152942901,2679590503
152946305,2679703435
149423612,2694932766
142805893,2722624353
144425691,2722654581
152954508,2680075363
